   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
 120  T 1   1.595e+08  -8e-07  0.98  1.0e-01  1.4e-05  2.2e-02  9.5e-02  2.7e-01  1.8e-03  2.7e-01
 121  T 0   1.595e+08  -7e-08  0.98  1.0e-01  4.8e-05  1.0e-01  6.5e-01  2.7e-01  2.2e-03  2.8e-01
 122  F 0   1.595e+08  -7e-08  0.98  1.0e-01  4.8e-05  0.0e+00  0.0e+00  2.7e-01  2.2e-03  2.7e-01
 122  T 1   1.595e+08  -2e-06  0.97  1.0e-01  3.0e-05  4.0e-02  2.2e-01  2.7e-01  1.8e-03  2.7e-01
 123  T 0   1.595e+08   9e-07  0.97  1.0e-01  1.4e-05  1.6e-02  7.0e-02  2.9e-01  2.1e-03  2.9e-01
 124  T 0   1.594e+08   3e-09  0.98  1.0e-01  1.4e-05  1.4e-02  5.9e-02  2.7e-01  2.2e-03  2.7e-01
 125  T 0   1.594e+08  -3e-07  0.98  1.0e-01  1.5e-05  1.0e-01  6.5e-01  2.8e-01  1.9e-03  2.8e-01
 126  F 0   1.594e+08  -3e-07  0.98  1.0e-01  1.5e-05  0.0e+00  0.0e+00  2.7e-01  2.4e-03  2.7e-01
 126  F 1   1.594e+08  -3e-07  0.98  1.0e-01  1.5e-05  0.0e+00  0.0e+00  2.7e-01  1.8e-03  2.7e-01
 126  T 2   1.594e+08   5e-06  0.98  1.0e-01  1.4e-05  1.0e-01  4.8e-01  2.7e-01  1.5e-03  2.7e-01
 127  F 0   1.594e+08   5e-06  0.98  1.0e-01  1.4e-05  0.0e+00  0.0e+00  2.7e-01  2.4e-03  2.7e-01
 127  F 1   1.594e+08   5e-06  0.98  1.0e-01  1.4e-05  0.0e+00  0.0e+00  3.4e-01  2.3e-03  3.4e-01
 127  T 2   1.594e+08   2e-07  0.98  1.0e-01  1.1e-05  1.2e-02  7.4e-02  2.7e-01  1.8e-03  2.7e-01
 128  T 0   1.594e+08   3e-07  0.98  1.0e-01  1.2e-05  1.4e-02  6.6e-02  2.8e-01  2.2e-03  2.8e-01
 129  T 0   1.593e+08  -4e-15  0.98  1.0e-01  1.8e-05  7.9e-02  3.4e-01  3.1e-01  2.1e-03  3.1e-01
 130  F 0   1.593e+08  -4e-15  0.98  1.0e-01  1.8e-05  0.0e+00  0.0e+00  3.0e-01  2.1e-03  3.1e-01
 130  F 1   1.593e+08  -4e-15  0.98  1.0e-01  1.8e-05  0.0e+00  0.0e+00  2.8e-01  1.9e-03  2.8e-01
 130  T 2   1.593e+08  -1e-05  0.98  1.0e-01  1.5e-05  2.5e-03  1.5e-02  2.9e-01  1.5e-03  2.9e-01
 131  T 0   1.593e+08   7e-16  0.98  1.0e-01  1.3e-05  1.3e-02  7.9e-02  4.2e-01  2.2e-03  4.2e-01
 132  T 0   1.593e+08  -2e-07  0.98  1.0e-01  1.2e-05  1.2e-02  5.5e-02  3.1e-01  2.2e-03  3.1e-01
 133  T 0   1.593e+08   2e-15  0.98  1.0e-01  1.5e-05  7.2e-02  3.1e-01  3.4e-01  2.7e-03  3.4e-01
