   k  l     Obj         Vio    Bou   ML       |KKT|    |dX|     ||dX||   T_s      T_o      T_t
 163  F 0   2.396e+06  -1e-08  0.99  1.0e-01  4.2e-06  6.5e-02  1.6e-01  1.7e-01  1.5e-03  1.8e-01
 164  F 0   2.397e+06  -4e-06  0.99  1.0e-01  1.3e-05  6.8e-02  2.2e-01  1.6e-01  1.5e-03  1.6e-01
 165  F 0   2.396e+06   3e-06  0.98  1.0e-01  1.0e-05  6.1e-02  1.6e-01  1.8e-01  1.5e-03  1.8e-01
 166  T 0   2.396e+06  -6e-06  0.99  1.0e-01  2.3e-06  1.8e-02  3.4e-02  1.6e-01  1.3e-03  1.6e-01
 167  T 0   2.396e+06   7e-05  0.99  1.0e-01  6.5e-07  4.3e-03  1.4e-02  1.6e-01  8.3e-04  1.6e-01
 168  F 0   2.396e+06   2e-10  0.99  1.0e-01  2.1e-06  2.0e-02  4.8e-02  1.9e-01  1.4e-03  1.9e-01
 169  F 0   2.396e+06   7e-07  0.99  1.0e-01  4.1e-06  3.2e-02  6.8e-02  2.3e-01  1.2e-03  2.3e-01
 170  F 0   2.396e+06   3e-06  0.99  1.0e-01  5.7e-07  1.8e-02  4.2e-02  1.6e-01  1.2e-03  1.6e-01
 171  F 0   2.396e+06   1e-06  0.99  1.0e-01  2.6e-07  1.5e-03  3.4e-03  1.7e-01  1.2e-03  1.8e-01
 172  F 0   2.396e+06  -2e-10  0.99  1.0e-01  2.6e-07  1.2e-02  2.1e-02  1.6e-01  1.2e-03  1.6e-01
 173  F 0   2.396e+06  -1e-04  0.99  1.0e-01  4.2e-06  1.0e-01  2.1e-01  2.1e-01  1.2e-03  2.2e-01
 174  F 0   2.399e+06  -7e-08  0.99  1.0e-01  1.8e-05  1.0e-01  3.8e-01  2.0e-01  1.3e-03  2.1e-01
 175  F 0   2.400e+06   5e-07  0.98  1.0e-01  3.3e-05  1.0e-01  3.9e-01  1.6e-01  1.5e-03  1.6e-01
 176  F 0   2.397e+06  -2e-06  0.98  1.0e-01  1.9e-05  6.3e-02  2.1e-01  1.6e-01  2.0e-03  1.7e-01
 177  F 0   2.396e+06   4e-07  0.98  1.0e-01  3.6e-06  1.8e-02  5.2e-02  1.7e-01  2.1e-03  1.7e-01
 178  F 0   2.396e+06   1e-05  0.99  1.0e-01  1.5e-06  1.1e-02  2.7e-02  1.6e-01  2.0e-03  1.7e-01
 179  F 0   2.396e+06  -3e-06  0.99  1.0e-01  1.5e-06  3.7e-02  8.6e-02  1.8e-01  1.2e-03  1.8e-01
 180  F 0   2.396e+06  -3e-09  0.99  1.0e-01  4.6e-06  3.4e-02  7.8e-02  1.9e-01  1.2e-03  1.9e-01
 181  F 0   2.396e+06  -8e-07  0.99  1.0e-01  3.4e-06  3.4e-02  8.0e-02  1.7e-01  1.5e-03  1.7e-01
 182  F 0   2.396e+06  -1e-06  0.99  1.0e-01  7.3e-07  1.5e-02  2.9e-02  1.6e-01  1.3e-03  1.6e-01
 183  F 0   2.396e+06  -2e-06  0.99  1.0e-01  3.6e-07  4.3e-03  6.5e-03  1.6e-01  1.3e-03  1.6e-01
 184  F 0   2.396e+06   1e-06  0.99  1.0e-01  1.9e-06  2.1e-02  4.1e-02  1.8e-01  1.2e-03  1.8e-01
 185  F 0   2.396e+06   7e-07  0.99  1.0e-01  2.4e-06  2.5e-02  5.4e-02  1.6e-01  1.3e-03  1.6e-01
 186  F 0   2.396e+06   2e-06  0.99  1.0e-01  1.5e-06  1.4e-02  3.0e-02  1.6e-01  1.3e-03  1.6e-01
 187  F 0   2.396e+06  -5e-11  0.99  1.0e-01  2.4e-07  3.0e-03  4.5e-03  1.6e-01  1.3e-03  1.6e-01
